ID,NAME,G,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TRB,AST,STL,BLK,TOV,PF,PTS
81,Daijon Macklien,23,12.2,0.8,1.8,0.439,0.6,1.2,0.464,0.2,0.6,0.385,0.3,0.4,0.667,0.9,0.8,0.3,0,1,0.9,2
82,Brandon Macklin,39,,1.6,3.6,0.433,1.5,3.6,0.432,0,0.1,0.5,0.8,1.5,0.526,3.3,0.7,0.4,0.2,0.8,,3.9
83,Danyell Macklin,39,,2,5.1,0.397,1.7,3.8,0.453,0.3,1.3,0.235,0.8,1.4,0.589,3.6,0.5,0.8,0.5,,,5.2
84,David Macklin,15,,0.2,1.1,0.176,0.2,0.7,0.3,0,0.5,0,0.5,0.7,0.636,0.7,0.6,0.2,0,,,0.9
85,Joe Macklin,27,,1.3,3.7,0.347,1,2.7,0.378,0.3,1,0.259,1.1,1.7,0.674,3.3,3.1,0.8,0.2,,,4
86,Joseph Macklin,5,,0.2,0.4,0.5,0.2,0.2,1,0,0.2,0,0.2,0.4,0.5,0,0,0.2,0,,,0.6
87,Rudy Macklin,123,32.2,6.9,11.6,0.595,,,,,,,3,4.5,0.674,10.4,,,,,,16.9
88,Vernon Macklin,136,24.8,3.2,5.3,0.61,3.2,5.3,0.611,0,0,0,0.8,1.9,0.455,3.7,0.7,0.3,0.6,1.3,1.3,7.3
89,Andrew Maclay,32,,0,0.3,0.091,0,0.4,0,0,0.1,0,0.1,0.1,1,0.3,0,0,0,,,0.1
90,Don MacLean,127,32.7,7.4,14,0.531,7.3,13.7,0.535,0.1,0.3,0.314,5.6,6.5,0.86,7.8,1.6,0.5,0.3,2.3,2.5,20.5
91,D.J. MacLeay,86,10.6,1.4,2.7,0.522,1.3,2.4,0.547,0.1,0.3,0.333,0.8,1.2,0.644,3.1,0.5,0.4,0.3,0.8,1.9,3.7
92,Calum Macleod,58,,1.2,2.3,0.537,1.1,1.9,0.578,0.2,0.4,0.36,0.7,0.9,0.784,1.6,0.2,0.1,0.4,0.3,,3.3
93,Matt MacLeod,5,,0.2,0.8,0.25,0.2,0.2,1,0,0.6,0,0,0,,0,0,0,0,,,0.4
94,Chad Maclies,98,,3.2,6.1,0.523,3,5.6,0.539,0.2,0.5,0.333,2.6,3.5,0.756,6,0.8,1.1,0.5,,,9.1
95,Corderio Maclin,30,14.5,2.5,5.1,0.49,2.5,5.1,0.49,0,0,,1.3,2,0.661,2.2,0.3,0.3,0.4,1.2,2.6,6.3
96,Herley Maclin,47,,0.7,1.5,0.457,0.5,1,0.511,0.2,0.5,0.36,0.3,0.4,0.789,1.3,0.3,0.3,0,,,1.9
97,Tamarr Maclin,122,,2.4,4.7,0.512,2.4,4.7,0.513,0,0,0,1.8,3.2,0.57,5.7,0.5,0.7,0.8,,,6.6
98,Auryn MacMillan,116,19.7,2.6,4.7,0.551,2.6,4.7,0.551,0,0,,1.1,2,0.547,4,0.5,0.6,1.1,1.3,0.5,6.3
99,Brian Macon,56,,1.6,4.4,0.352,0.9,2.3,0.397,0.7,2.2,0.306,1.4,1.8,0.806,2.5,3.1,0.9,0.1,,,5.2
100,Charles Macon,75,,4.7,10.1,0.462,4.3,8.8,0.481,0.4,1.3,0.326,3.6,5,0.721,5.6,1.6,0.6,1.3,,,13.4
101,Daryl Macon,9,23.7,3.8,7.9,0.479,2.2,3.7,0.606,1.6,4.2,0.368,2.4,2.9,0.846,3,2.9,1.8,0.1,2.1,2.3,11.6
102,Elijah Macon,76,13.1,1.7,3.4,0.504,1.7,3.4,0.504,0,0,,1.1,2.2,0.512,2.8,0.6,0.3,0.4,1,1.9,4.6
103,Jerry Macon,4,2.3,0.5,0.8,0.667,0.5,0.5,1,0,0.3,0,0,0,,0,0,0.5,0,1,0,1
104,Mark Macon,126,37.5,7.8,18.4,0.423,5.8,13.2,0.442,2,5.2,0.374,3.2,4.1,0.779,5.6,2.8,2.2,0.1,1.8,2.3,20.7
105,Trayce Macon,45,9.6,1.9,5,0.382,1,2.2,0.434,1,2.8,0.341,1.2,2.1,0.583,3.3,0.7,0.3,0.3,1.4,0.4,6
106,Will Macon,51,,2.5,5.5,0.456,2.4,5.1,0.473,0.1,0.5,0.261,2.2,3.4,0.651,6.9,1.9,0.6,0.3,,,7.4
107,Will Macoy,2,1,0,0.5,0,0,0,,0,0.5,0,0,0,,0,0,0,0,0,0,0
108,Allan MacQuarrie,53,,0.9,3.1,0.303,0.3,1,0.278,0.7,2.1,0.315,0.6,0.7,0.838,0.7,0.6,0.3,0,,,3.1
109,Igor Macura,100,,0.6,1.4,0.454,0.6,1.2,0.48,0.1,0.2,0.278,0.6,1,0.571,1.5,0.4,0.2,0.1,,,1.9
